Plan_Tarihi;Hat_Kodu;Hat_Adi;Is_Emri_Sira;Urun_Kodu;Urun_Adi;Malzeme_Kodu;Izolasyon_Cinsi;Zorluk_Derecesi;Planlanan_Bobin;Planlanan_Metraj;Bobin_Metraj;Operator_Kodu;Tahmini_Sure_Saat;Bakim_Gunu;Kapasite_Kullanim
11.03.2026;XTR-1002;Standart Extruder Hattı Beta;41;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;14;1400;100;OPR-1005;1.Haz;False;99.3
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;42;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;55;3300;60;OPR-1005;Mar.44;False;7.Haz
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;43;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;39;3120;80;OPR-1005;�ub.94;False;14.Eyl
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;44;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;38;3040;80;OPR-1005;�ub.88;False;21.Eyl
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;45;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;55;4400;80;OPR-1005;Mar.87;False;32.1
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;46;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;30;1800;60;OPR-1005;�ub.22;False;36.3
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;47;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;55;3300;60;OPR-1005;Mar.44;False;43.9
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;48;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;24;1440;60;OPR-1005;Oca.93;False;47.2
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;49;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;26;2080;80;OPR-1005;�ub.19;False;52.0
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;50;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;49;4900;100;OPR-1005;3.A�u;False;63.4
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;51;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;16;1280;80;OPR-1005;Oca.61;False;66.3
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;52;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;45;4500;100;OPR-1005;Mar.54;False;76.8
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;53;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;34;2720;80;OPR-1005;�ub.65;False;83.1
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;54;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;44;4400;100;OPR-1005;Mar.48;False;93.2
11.03.2026;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;55;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;42;2520;60;OPR-1005;�ub.81;False;99.1
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;56;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;13;3900;300;OPR-1001;0.72;False;2.May
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;57;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;50;12500;250;OPR-1001;1.A�u;False;10.May
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;58;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;35;3500;100;OPR-1001;0.68;False;12.A�u
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;59;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;19;1900;100;OPR-1001;0.5;False;14.0
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;60;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;55;5500;100;OPR-1001;0.99;False;17.May
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;61;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;10;3050;305;OPR-1001;0.8;False;19.May
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;62;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;19;5700;300;OPR-1001;0.93;False;23.Oca
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;63;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;13;3965;305;OPR-1001;0.91;False;25.Tem
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;64;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;30;7500;250;OPR-1001;Oca.23;False;30.May
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;65;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;47;14100;300;OPR-1001;Oca.88;False;39.5
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;66;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;12;3000;250;OPR-1001;0.71;False;41.4
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;67;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;18;1800;100;OPR-1001;0.57;False;42.6
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;68;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;43;8600;200;OPR-1001;Oca.65;False;48.1
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;69;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;25;7500;300;OPR-1001;Oca.13;False;52.9
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;70;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;28;8400;300;OPR-1001;Oca.23;False;58.3
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;71;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;45;9000;200;OPR-1001;Oca.69;False;64.0
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;72;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;26;2600;100;OPR-1001;0.66;False;65.7
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;73;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;41;8200;200;OPR-1001;1.Haz;False;71.0
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;74;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;58;5800;100;OPR-1001;0.94;False;74.7
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;75;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;33;3300;100;OPR-1001;0.74;False;76.8
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;76;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;58;5800;100;OPR-1001;1.Mar;False;80.5
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;77;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;57;5700;100;OPR-1001;0.93;False;84.2
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;78;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;55;13750;250;OPR-1001;Oca.95;False;93.0
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;79;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;33;8250;250;OPR-1001;Oca.31;False;98.3
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;80;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;8;1600;200;OPR-1001;0.79;False;99.3
11.03.2026;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;81;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;9;900;100;OPR-1001;0.38;False;99.9
11.03.2026;XTR-2001;Özel Üretim Extruder Hattı Epsilon;82;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;40;32000;800;OPR-2005;24.62;False;59.3
11.03.2026;XTR-2001;Özel Üretim Extruder Hattı Epsilon;83;KBL-701;Fiber Optik SM 12C Dış Tesisat;FO-SM-9;LSZH;8;12;12000;1000;OPR-2005;A�u.84;False;81.5
11.03.2026;XTR-2001;Özel Üretim Extruder Hattı Epsilon;84;KBL-701;Fiber Optik SM 12C Dış Tesisat;FO-SM-9;LSZH;8;7;7000;1000;OPR-2005;May.51;False;94.4
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;85;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;15;2250;150;OPR-2005;1.May;False;2.Oca
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;86;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;50;10000;200;OPR-2005;�ub.71;False;11.Mar
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;87;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;26;3900;150;OPR-2005;Oca.44;False;15.0
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;88;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;41;6150;150;OPR-2005;Oca.96;False;20.Haz
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;89;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;57;11400;200;OPR-2005;3.Mar;False;31.2
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;90;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;10;1000;100;OPR-2005;0.93;False;32.1
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;91;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;17;1700;100;OPR-2005;1.Kas;False;33.7
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;92;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;15;1500;100;OPR-2005;1.Haz;False;35.1
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;93;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;48;4800;100;OPR-2005;Oca.89;False;39.5
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;94;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;57;5700;100;OPR-2005;2.Ara;False;44.8
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;95;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;37;7400;200;OPR-2005;2.Ara;False;51.7
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;96;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;51;7650;150;OPR-2005;�ub.32;False;58.8
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;97;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;5;1000;200;OPR-2005;0.58;False;59.7
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;98;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;20;3000;150;OPR-2005;Oca.22;False;62.5
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;99;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;37;3700;100;OPR-2005;Oca.61;False;65.9
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;100;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;39;7800;200;OPR-2005;2.Tem;False;73.1
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;101;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;26;5200;200;OPR-2005;1.May;False;77.9
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;102;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;28;5600;200;OPR-2005;Oca.71;False;83.1
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;103;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;30;6000;200;OPR-2005;1.A�u;False;88.7
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;104;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;12;1200;100;OPR-2005;0.98;False;89.8
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;105;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;11;2200;200;OPR-2005;0.84;False;91.8
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;106;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;21;4200;200;OPR-2005;Oca.39;False;95.7
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;107;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;9;1350;150;OPR-2005;0.84;False;96.9
11.03.2026;XTR-2002;Standart Extruder Hattı Zeta;108;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;21;3150;150;OPR-2005;Oca.26;False;99.9
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;109;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;54;4320;80;OPR-2004;�ub.43;False;8.Eyl
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;110;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;31;1860;60;OPR-2004;Oca.56;False;12.Tem
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;111;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;9;900;100;OPR-2004;0.94;False;14.Haz
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;112;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;50;4000;80;OPR-2004;2.Mar;False;22.A�u
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;113;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;15;1200;80;OPR-2004;Oca.16;False;25.Mar
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;114;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;34;2040;60;OPR-2004;Oca.64;False;29.May
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;115;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;16;960;60;OPR-2004;Oca.17;False;31.4
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;116;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;19;1520;80;OPR-2004;Oca.29;False;34.6
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;117;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;58;3480;60;OPR-2004;�ub.26;False;41.7
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;118;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;24;2400;100;OPR-2004;Oca.51;False;46.7
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;119;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;60;4800;80;OPR-2004;�ub.62;False;56.5
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;120;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;31;2480;80;OPR-2004;Oca.68;False;61.6
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;121;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;10;800;80;OPR-2004;1.0;False;63.3
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;122;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;59;3540;60;OPR-2004;�ub.28;False;70.6
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;123;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;42;3360;80;OPR-2004;2.Nis;False;77.5
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;124;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;33;1980;60;OPR-2004;Oca.61;False;81.6
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;125;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;18;1440;80;OPR-2004;Oca.26;False;84.5
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;126;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;7;420;60;OPR-2004;0.94;False;85.4
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;127;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;23;2300;100;OPR-2004;Oca.48;False;90.1
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;128;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;29;2320;80;OPR-2004;Oca.62;False;94.9
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;129;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;18;1080;60;OPR-2004;Oca.22;False;97.1
11.03.2026;XTR-2003;Ağır Hizmet Extruder Hattı Eta;130;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;13;1300;100;OPR-2004;1.Oca;False;99.8
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;131;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;25;7500;300;OPR-2002;Oca.96;False;5.Tem
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;132;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;26;5200;200;OPR-2002;Oca.56;False;9.Haz
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;133;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;10;1000;100;OPR-2002;0.5;False;10.Nis
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;134;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;46;9200;200;OPR-2002;�ub.65;False;17.Mar
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;135;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;13;2600;200;OPR-2002;1.Haz;False;19.Mar
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;136;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;44;4400;100;OPR-2002;Oca.38;False;22.Tem
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;137;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;46;9200;200;OPR-2002;�ub.98;False;29.Haz
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;138;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;24;4800;200;OPR-2002;Oca.84;False;33.3
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;139;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;11;2200;200;OPR-2002;Oca.17;False;34.9
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;140;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;10;1500;150;OPR-2002;0.89;False;36.1
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;141;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;8;1600;200;OPR-2002;0.82;False;37.3
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;142;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;43;12900;300;OPR-2002;Mar.17;False;47.0
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;143;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;8;1200;150;OPR-2002;0.82;False;48.0
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;144;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;41;8200;200;OPR-2002;�ub.72;False;54.2
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;145;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;44;8800;200;OPR-2002;�ub.87;False;60.8
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;146;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;6;900;150;OPR-2002;0.74;False;61.5
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;147;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;49;7350;150;OPR-2002;2.�ub;False;67.1
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;148;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;46;9200;200;OPR-2002;�ub.65;False;74.1
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;149;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;14;2800;200;OPR-2002;1.Kas;False;76.2
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;150;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;15;1500;100;OPR-2002;0.62;False;77.3
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;151;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;9;1800;200;OPR-2002;0.78;False;78.7
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;152;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;32;9760;305;OPR-2002;�ub.78;False;86.1
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;153;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;55;13750;250;OPR-2002;Mar.54;False;96.5
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;154;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;19;2850;150;OPR-2002;1.Ara;False;98.6
11.03.2026;XTR-2004;Kombine Extruder Hattı Theta;155;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;17;1700;100;OPR-2002;0.66;False;99.9
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;156;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;17;1700;100;OPR-2005;�ub.55;False;5.Eyl
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;157;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;40;4000;100;OPR-2005;5.�ub;False;19.A�u
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;158;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;40;2400;60;OPR-2005;Nis.97;False;28.Oca
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;159;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;29;1740;60;OPR-2005;Mar.81;False;34.2
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;160;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;31;3100;100;OPR-2005;Nis.16;False;44.9
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;161;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;23;1840;80;OPR-2005;Mar.24;False;51.3
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;162;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;48;2880;60;OPR-2005;May.81;False;61.3
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;163;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;47;2820;60;OPR-2005;May.71;False;71.1
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;164;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;43;2580;60;OPR-2005;May.29;False;80.1
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;165;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;35;3500;100;OPR-2005;Nis.62;False;92.2
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;166;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;12;960;80;OPR-2005;2.Oca;False;95.6
11.03.2026;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;167;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;16;1280;80;OPR-2005;�ub.46;False;100.0
12.03.2026;XTR-1001;Mikro Extruder Hattı Alfa;1;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;47;14335;305;OPR-1002;2.Nis;False;10.0
12.03.2026;XTR-1001;Mikro Extruder Hattı Alfa;2;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;16;4000;250;OPR-1002;0.9;False;12.Tem
12.03.2026;XTR-1001;Mikro Extruder Hattı Alfa;3;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;47;14100;300;OPR-1002;�ub.13;False;22.May
12.03.2026;XTR-1001;Mikro Extruder Hattı Alfa;4;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;27;8235;305;OPR-1002;Oca.56;False;28.�ub
12.03.2026;XTR-1001;Mikro Extruder Hattı Alfa;5;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;6;1830;305;OPR-1002;0.69;False;29.May
